id_paciente,nombre,rut,Edad,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,riesgo,Edad_Original,Puntaje,Riesgo
2639,Loralie,268466032,2.0,9/10/2025,1,0.0,1,1,3.0,0,0,,1,Bajo,50.0,52,2
2701,Emogene,404853469,2.0,9/10/2025,1,1.0,0,0,3.0,1,1,,0,Bajo,51.0,37,1
2826,Nelia,110800185,3.0,9/10/2025,1,1.0,0,1,2.0,1,1,,0,Bajo,83.0,78,2
2766,Jana,106663689,3.0,9/10/2025,1,1.0,1,1,1.0,2,0,,2,Bajo,86.0,101,2
2554,Kathlin,650797951,2.0,9/10/2025,1,1.0,1,1,0.0,3,0,,1,Moderado,50.0,95,2
2134,Bobinette,122935233,0.0,9/10/2025,1,0.0,0,1,2.0,1,0,,0,Alto,39.0,36,1
2053,Nikolia,914913583,3.0,9/10/2025,1,1.0,0,0,2.0,3,1,,0,Bajo,60.0,54,2
2363,Othella,623989200,0.0,9/10/2025,1,1.0,0,0,1.0,0,0,,1,Moderado,23.0,39,1
2908,Dina,245169130,1.0,9/10/2025,1,1.0,0,0,0.0,0,0,,2,Alto,43.0,49,1
2860,Florina,751001286,0.0,9/10/2025,1,1.0,1,1,1.0,2,1,,2,Moderado,28.0,78,2
2779,Chelsy,213535182,,9/10/2025,1,1.0,1,0,2.0,1,1,,1,Bajo,,37,1
2652,Norry,803344688,0.0,9/10/2025,1,0.0,0,1,0.0,1,1,,1,Alto,27.0,45,1
2491,Ida,482617386,0.0,9/10/2025,1,1.0,1,1,1.0,3,1,,2,Moderado,38.0,81,2
2706,Cristy,256944943,0.0,9/10/2025,1,1.0,1,1,2.0,2,1,,1,Alto,34.0,70,2
2222,Charla,800700216,2.0,9/10/2025,1,1.0,1,1,3.0,0,1,,2,Moderado,50.0,77,2
2530,Susanne,736173231,3.0,9/10/2025,1,0.0,1,0,3.0,0,0,,1,Moderado,70.0,30,1
2398,Cory,619720387,3.0,9/10/2025,1,1.0,0,1,2.0,3,0,,0,Moderado,63.0,87,2
2230,Jana,989486081,0.0,9/10/2025,1,1.0,1,0,2.0,2,0,,1,Moderado,34.0,43,1
2196,Josefina,893983725,3.0,9/10/2025,1,0.0,1,1,0.0,3,1,,1,Alto,78.0,75,2
2513,Gwennie,687958331,3.0,9/10/2025,1,1.0,0,1,3.0,2,0,,1,Bajo,76.0,86,2
2975,Joelle,345324586,3.0,9/10/2025,1,0.0,0,1,2.0,3,0,,2,Moderado,96.0,70,2
2171,Carmella,577217765,0.0,9/10/2025,1,1.0,0,1,,3,1,,1,Alto,28.0,76,2
2358,Emmy,249315575,1.0,9/10/2025,1,0.0,0,1,2.0,3,1,,1,Moderado,40.0,49,1
2194,Nadia,957251488,0.0,9/10/2025,1,0.0,0,1,0.0,0,1,,2,Alto,23.0,46,1
2519,Easter,412010094,3.0,9/10/2025,1,0.0,0,1,2.0,2,0,,2,Alto,62.0,67,2
2652,Greer,324361469,3.0,9/10/2025,1,1.0,1,0,3.0,3,0,,0,Moderado,79.0,58,2
2216,Sean,892615384,1.0,9/10/2025,1,0.0,0,0,2.0,3,0,,0,Moderado,40.0,17,0
2128,Gerda,864753524,0.0,9/10/2025,1,1.0,0,0,2.0,3,0,,2,Bajo,22.0,45,1
2679,Meggy,569476256,2.0,9/10/2025,1,1.0,0,1,2.0,2,1,,1,Alto,50.0,78,2
2471,Alexa,178192383,0.0,9/10/2025,1,0.0,0,0,3.0,0,1,,0,Alto,28.0,-2,0
2427,Emelita,313199475,0.0,9/10/2025,1,0.0,0,0,0.0,0,1,,2,Bajo,26.0,16,0
2083,Mignonne,883178407,3.0,9/10/2025,1,0.0,0,0,2.0,3,1,,2,Moderado,63.0,37,1
2935,Kass,450143189,3.0,9/10/2025,1,0.0,1,1,1.0,1,0,,2,Moderado,86.0,73,2
2234,Barbie,729472835,2.0,9/10/2025,1,1.0,0,0,3.0,0,1,,0,Bajo,59.0,35,1
2093,Naoma,100273439,1.0,9/10/2025,1,1.0,0,1,0.0,0,0,,1,Moderado,45.0,76,2
2109,Harriott,794133562,3.0,9/10/2025,1,0.0,0,1,1.0,0,1,,1,Bajo,67.0,61,2
2054,Christal,475385113,,9/10/2025,1,0.0,0,1,1.0,3,0,,2,Bajo,,55,2
2988,Linnell,886992893,3.0,9/10/2025,1,1.0,0,0,3.0,1,1,,2,Alto,97.0,53,2
2952,Mirella,347252047,3.0,9/10/2025,1,0.0,0,1,1.0,1,1,,0,Alto,81.0,58,2
2364,Linnie,986638959,1.0,9/10/2025,1,0.0,0,1,3.0,1,1,,0,Bajo,40.0,35,1
2516,Enrichetta,835939954,3.0,9/10/2025,1,,1,1,2.0,2,1,,0,Bajo,66.0,60,2
2280,Lenka,750054808,3.0,9/10/2025,1,0.0,1,0,3.0,0,1,,2,Bajo,73.0,30,1
2880,Hyacintha,905132941,2.0,9/10/2025,1,1.0,0,1,0.0,2,1,,0,Alto,59.0,80,2
2299,Juliane,308574001,0.0,9/10/2025,1,0.0,0,1,3.0,1,0,,0,Alto,27.0,33,1
2787,Evvy,778662238,3.0,9/10/2025,1,1.0,0,0,0.0,2,1,,0,Alto,99.0,58,2
2140,Ginni,990289745,1.0,9/10/2025,1,0.0,0,0,0.0,0,0,,0,Moderado,41.0,16,0
2041,Janina,167117285,3.0,9/10/2025,1,1.0,1,1,3.0,3,1,,0,Alto,61.0,85,2
2077,Trula,251473580,0.0,9/10/2025,1,1.0,1,1,0.0,3,1,,2,Alto,19.0,83,2
2723,Selina,857674625,0.0,9/10/2025,1,0.0,0,1,3.0,1,0,,1,Bajo,19.0,38,1
2736,Ki,758841800,3.0,9/10/2025,1,1.0,1,0,1.0,1,1,,0,Alto,92.0,57,2
2442,Carmon,399799856,2.0,9/10/2025,1,1.0,1,1,,2,1,,1,Bajo,54.0,89,2
2069,Ardenia,853650485,2.0,9/10/2025,1,0.0,1,1,0.0,1,0,,1,Alto,57.0,64,2
2958,Rikki,730240790,3.0,9/10/2025,1,1.0,0,0,3.0,1,1,,2,Moderado,79.0,53,2
2155,Milena,538308549,3.0,9/10/2025,1,1.0,0,0,3.0,3,1,,2,Alto,92.0,59,2
2085,Jerry,875795633,3.0,9/10/2025,1,0.0,0,0,,2,1,,2,Moderado,92.0,41,1
2139,Reiko,189640924,3.0,9/10/2025,1,1.0,1,1,3.0,2,0,,0,Moderado,99.0,85,2
2174,Roze,948716331,3.0,9/10/2025,1,1.0,0,1,,0,0,,2,Bajo,75.0,94,2
2526,Regan,802408434,3.0,9/10/2025,1,1.0,1,1,2.0,1,1,,2,Moderado,60.0,90,2
2018,Willie,399680523,0.0,9/10/2025,1,0.0,0,1,1.0,2,0,,1,Alto,18.0,49,1
2120,Jerry,535009319,0.0,9/10/2025,1,1.0,1,1,2.0,0,0,,2,Moderado,24.0,71,2
2784,Cara,300254315,0.0,9/10/2025,1,0.0,0,1,0.0,3,1,,0,Alto,20.0,46,1
2277,Fifi,802898604,1.0,9/10/2025,1,0.0,1,1,2.0,0,0,,1,Moderado,49.0,48,1
2686,Annabelle,658727757,2.0,9/10/2025,1,1.0,1,1,3.0,1,0,,0,Moderado,51.0,74,2
2111,Shantee,358705197,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,1,Moderado,98.0,61,2
2422,Collen,994140925,3.0,9/10/2025,1,0.0,1,0,0.0,1,0,,1,Alto,67.0,42,1
2744,Tammy,581645964,,9/10/2025,1,0.0,1,1,1.0,0,1,,1,Bajo,,45,1
2254,Tasha,877041472,1.0,9/10/2025,1,1.0,1,1,2.0,0,0,,1,Bajo,42.0,73,2
2192,Caritta,750163437,2.0,9/10/2025,1,1.0,1,0,1.0,3,0,,1,Bajo,53.0,63,2
2190,Juliet,807863147,3.0,9/10/2025,1,0.0,1,0,2.0,1,1,,1,Bajo,96.0,32,1
2857,Allyson,129323692,3.0,9/10/2025,1,1.0,0,1,,1,0,,1,Moderado,85.0,93,2
2787,Philis,529869487,0.0,9/10/2025,1,0.0,1,0,0.0,3,0,,2,Moderado,28.0,31,1
2759,Stella,350052351,3.0,9/10/2025,1,0.0,1,1,1.0,1,0,,1,Bajo,96.0,70,2
2192,Lucia,292887434,0.0,9/10/2025,1,1.0,1,0,2.0,0,0,,0,Alto,27.0,33,1
2498,Gabriela,268078292,3.0,9/10/2025,1,1.0,1,1,1.0,1,1,,0,Alto,91.0,87,2
2006,Tabatha,533926934,0.0,9/10/2025,1,0.0,0,0,2.0,3,0,,0,Alto,26.0,12,0
2452,Layney,512584069,3.0,9/10/2025,1,1.0,0,1,3.0,0,0,,2,Bajo,95.0,84,2
2501,Charo,953415666,3.0,9/10/2025,1,0.0,1,1,0.0,3,1,,1,Moderado,87.0,75,2
2950,Inez,817769992,3.0,9/10/2025,1,0.0,1,1,,3,1,,0,Bajo,78.0,70,2
2915,Shanon,401797629,,9/10/2025,1,0.0,1,1,0.0,2,0,,0,Moderado,,50,2
2150,Amandy,515535483,3.0,9/10/2025,1,1.0,0,1,1.0,3,0,,2,Alto,80.0,100,2
2726,Leesa,550620042,0.0,9/10/2025,1,0.0,1,1,3.0,1,0,,2,Alto,33.0,45,1
2239,Danni,239867265,0.0,9/10/2025,1,0.0,0,0,1.0,0,0,,1,Moderado,33.0,14,0
2386,Desiree,772497455,1.0,9/10/2025,1,1.0,0,1,2.0,2,0,,0,Bajo,47.0,69,2
2911,Tiff,508177365,1.0,9/10/2025,1,0.0,1,0,0.0,1,1,,1,Moderado,43.0,24,1
2186,Cariotta,257502913,0.0,9/10/2025,1,0.0,0,1,1.0,1,1,,2,Alto,28.0,46,1
2131,Alexandrina,793534183,0.0,9/10/2025,1,0.0,0,1,1.0,2,0,,1,Alto,21.0,49,1
2204,Luelle,874221530,3.0,9/10/2025,1,0.0,0,0,0.0,2,1,,2,Alto,69.0,41,1
2440,Leah,399018469,3.0,9/10/2025,1,1.0,0,0,2.0,0,0,,1,Alto,72.0,54,2
2410,Alayne,262459502,3.0,9/10/2025,1,1.0,1,0,1.0,2,1,,2,Alto,70.0,68,2
2198,Ruthanne,449262153,3.0,9/10/2025,1,0.0,1,1,3.0,2,1,,1,Bajo,81.0,62,2
2570,Silvie,233355700,,9/10/2025,1,0.0,0,1,1.0,1,0,,2,Alto,,49,1
2706,Florentia,172401638,2.0,9/10/2025,1,1.0,1,1,2.0,1,1,,0,Bajo,59.0,74,2
2148,Jonis,157414803,3.0,9/10/2025,1,0.0,1,0,3.0,3,0,,0,Alto,62.0,33,1
2149,Caria,193970278,1.0,9/10/2025,1,0.0,0,0,3.0,0,0,,1,Bajo,41.0,11,0
2735,Janel,168283626,3.0,9/10/2025,1,1.0,0,1,3.0,1,1,,2,Bajo,79.0,83,2
2431,Edi,245063119,3.0,9/10/2025,1,1.0,0,1,0.0,1,1,,1,Alto,98.0,90,2
2126,Phyllida,543518684,1.0,9/10/2025,1,1.0,1,1,0.0,0,1,,1,Alto,49.0,77,2
2517,Nicoline,960127083,3.0,9/10/2025,1,1.0,1,1,1.0,1,0,,0,Bajo,97.0,90,2
2332,Carroll,791983772,2.0,9/10/2025,1,1.0,0,0,2.0,3,1,,2,Moderado,58.0,54,2
2787,Gypsy,944935851,3.0,9/10/2025,1,0.0,0,0,0.0,3,1,,2,Bajo,60.0,44,1
2151,Meta,288876287,3.0,9/10/2025,1,,0,1,2.0,0,1,,0,Bajo,73.0,51,2
2866,Gabie,960098114,,9/10/2025,1,0.0,0,0,1.0,1,0,,1,Alto,,16,0
2536,Alison,729080082,3.0,9/10/2025,1,0.0,1,0,,3,1,,1,Moderado,94.0,45,1
2650,Holly-anne,288888511,2.0,9/10/2025,1,0.0,0,1,,0,1,,2,Moderado,55.0,58,2
2478,Nadya,316458444,3.0,9/10/2025,1,,0,1,1.0,3,1,,2,Alto,93.0,72,2
2972,Nataline,394517846,3.0,9/10/2025,1,1.0,1,1,3.0,3,1,,0,Alto,85.0,85,2
2064,Blancha,928396785,0.0,9/10/2025,1,0.0,1,0,1.0,3,1,,1,Moderado,25.0,23,1
2325,Lizabeth,477936323,0.0,9/10/2025,1,0.0,0,0,0.0,0,1,,2,Alto,32.0,16,0
2939,Joana,410221385,3.0,9/10/2025,1,0.0,0,0,2.0,0,1,,2,Moderado,95.0,29,1
2761,Filippa,950911162,1.0,9/10/2025,1,0.0,0,0,0.0,2,0,,1,Moderado,44.0,26,1
2759,Tani,939045629,0.0,9/10/2025,1,1.0,0,1,0.0,1,0,,1,Bajo,32.0,73,2
2496,Ailey,334123276,2.0,9/10/2025,1,1.0,0,0,0.0,2,0,,0,Bajo,59.0,53,2
2885,Vivien,198402952,3.0,9/10/2025,1,1.0,1,1,2.0,0,1,,1,Moderado,95.0,85,2
2565,Jobye,363830807,3.0,9/10/2025,1,1.0,0,1,1.0,2,0,,1,Bajo,70.0,94,2
2133,Ceciley,827503132,0.0,9/10/2025,1,1.0,0,1,2.0,0,1,,0,Moderado,34.0,56,2
2938,Julissa,196679831,2.0,9/10/2025,1,0.0,1,0,3.0,2,1,,1,Bajo,57.0,24,1
2545,Alissa,308641879,3.0,9/10/2025,1,0.0,1,0,0.0,1,1,,1,Bajo,67.0,39,1
2246,Shandeigh,462684442,3.0,9/10/2025,1,0.0,0,1,3.0,2,0,,0,Bajo,69.0,56,2
2437,Gratiana,268524563,3.0,9/10/2025,1,0.0,0,0,2.0,1,1,,2,Bajo,95.0,31,1
2034,Adriena,417326700,,9/10/2025,1,,0,0,2.0,1,1,,1,Alto,,8,0
2516,Theressa,952911890,3.0,9/10/2025,1,0.0,1,1,0.0,2,0,,2,Bajo,86.0,78,2
2486,Melicent,437440987,0.0,9/10/2025,1,1.0,1,0,1.0,1,0,,1,Moderado,25.0,45,1
2533,Jenda,148145971,0.0,9/10/2025,1,0.0,1,0,,0,1,,1,Bajo,18.0,17,0
2102,Marci,781458144,3.0,9/10/2025,1,1.0,1,1,2.0,2,0,,0,Moderado,86.0,88,2
2623,Marcelline,178503015,2.0,9/10/2025,1,0.0,0,1,2.0,2,0,,1,Bajo,57.0,56,2
2716,Marni,275975245,0.0,9/10/2025,1,0.0,1,0,3.0,2,0,,1,Bajo,28.0,15,0
2014,Shani,343661522,2.0,9/10/2025,1,0.0,0,1,0.0,0,1,,1,Moderado,57.0,55,2
2152,Rori,681739603,2.0,9/10/2025,1,1.0,1,1,,3,1,,1,Bajo,58.0,92,2
2585,Gabey,551804781,2.0,9/10/2025,1,1.0,1,0,1.0,3,0,,0,Moderado,58.0,58,2
2709,Seana,199257025,,9/10/2025,1,0.0,0,0,0.0,3,1,,1,Moderado,,21,1
2523,Kristien,571724090,2.0,9/10/2025,1,1.0,1,1,2.0,0,0,,1,Moderado,56.0,80,2
2200,Michel,203203853,0.0,9/10/2025,1,0.0,0,0,2.0,2,0,,0,Alto,27.0,9,0
2619,Cal,748192655,,9/10/2025,1,0.0,0,0,3.0,3,0,,1,Alto,,14,0
2638,Fancie,909742469,0.0,9/10/2025,1,0.0,1,1,0.0,1,1,,2,Alto,24.0,52,2
2729,Marcella,426644611,0.0,9/10/2025,1,1.0,1,1,3.0,2,1,,0,Moderado,21.0,62,2
2274,Kaile,139755955,3.0,9/10/2025,1,0.0,0,1,1.0,1,1,,2,Alto,81.0,66,2
2823,Candie,745685980,3.0,9/10/2025,1,0.0,1,0,0.0,2,1,,2,Bajo,98.0,45,1
2213,Annmarie,899499603,3.0,9/10/2025,1,0.0,1,0,,3,1,,0,Bajo,62.0,40,1
2396,Berny,516385112,1.0,9/10/2025,1,1.0,1,0,3.0,0,0,,1,Bajo,43.0,40,1
2660,Donni,183104464,3.0,9/10/2025,1,0.0,0,1,2.0,0,1,,1,Alto,76.0,56,2
2188,Melisa,886576184,3.0,9/10/2025,1,0.0,1,1,3.0,1,1,,0,Alto,71.0,54,2
2584,Rebecca,127831702,0.0,9/10/2025,1,0.0,1,0,3.0,2,1,,0,Bajo,32.0,7,0
2323,Merlina,931072052,,9/10/2025,1,0.0,0,0,1.0,1,1,,1,Moderado,,13,0
2551,Jacquelin,970080226,3.0,9/10/2025,1,0.0,0,1,2.0,1,0,,2,Bajo,64.0,64,2
2977,Katuscha,150910700,0.0,9/10/2025,1,1.0,1,1,3.0,1,0,,1,Alto,28.0,67,2
2695,Ki,638489730,,9/10/2025,1,0.0,1,0,0.0,3,0,,1,Moderado,,28,1
2934,Florence,912426281,3.0,9/10/2025,1,1.0,1,1,2.0,3,1,,2,Bajo,83.0,96,2
2362,Shelba,596759159,1.0,9/10/2025,1,1.0,1,1,1.0,2,0,,2,Moderado,45.0,86,2
2157,Dara,604137256,1.0,9/10/2025,1,0.0,1,0,3.0,3,1,,1,Alto,44.0,20,1
2064,Leora,642383156,3.0,9/10/2025,1,0.0,0,0,0.0,0,0,,0,Moderado,65.0,31,1
2056,Carmon,986902443,2.0,9/10/2025,1,0.0,0,0,0.0,2,0,,2,Alto,59.0,36,1
2395,Doria,133597204,3.0,9/10/2025,1,1.0,0,0,2.0,1,1,,0,Bajo,75.0,48,1
2972,Angelle,997650037,0.0,9/10/2025,1,1.0,0,0,0.0,1,0,,0,Bajo,38.0,38,1
2580,Arleta,422509778,3.0,9/10/2025,1,1.0,0,0,1.0,0,1,,0,Bajo,95.0,51,2
2453,Elisabetta,606838800,0.0,9/10/2025,1,1.0,1,0,0.0,0,0,,2,Moderado,25.0,48,1
2449,Agata,806466089,0.0,9/10/2025,1,0.0,1,0,3.0,1,1,,2,Alto,20.0,12,0
2258,Colene,829359751,1.0,9/10/2025,1,1.0,1,0,1.0,2,0,,0,Bajo,41.0,48,1
2268,Nady,762324802,3.0,9/10/2025,1,1.0,0,1,3.0,2,0,,1,Moderado,99.0,86,2
2508,Lanae,674136875,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,1,Bajo,88.0,65,2
2720,Rana,108665130,3.0,9/10/2025,1,1.0,0,0,2.0,1,1,,0,Bajo,69.0,48,1
2712,Ralina,394636156,3.0,9/10/2025,1,1.0,1,1,0.0,3,0,,0,Moderado,61.0,98,2
2553,Lexine,640307044,,9/10/2025,1,1.0,1,0,3.0,3,1,,0,Bajo,,35,1
2568,Kimberlee,688720495,0.0,9/10/2025,1,1.0,1,0,0.0,2,0,,0,Alto,23.0,45,1
2887,Harriot,712248931,0.0,9/10/2025,1,1.0,0,0,2.0,3,1,,2,Bajo,29.0,42,1
2962,Annissa,157538958,3.0,9/10/2025,1,0.0,0,1,,1,0,,2,Moderado,63.0,71,2
2908,Esmaria,643077811,3.0,9/10/2025,1,1.0,0,1,1.0,2,1,,0,Bajo,71.0,86,2
2227,Linnea,552316630,0.0,9/10/2025,1,0.0,1,0,1.0,2,0,,0,Bajo,29.0,18,0
2860,Kayle,865343413,2.0,9/10/2025,1,1.0,0,1,2.0,2,1,,0,Moderado,55.0,73,2
2757,Kimmi,878609968,0.0,9/10/2025,1,0.0,0,0,1.0,0,0,,1,Moderado,24.0,14,0
2365,Alyssa,819844388,3.0,9/10/2025,1,0.0,0,1,1.0,2,1,,2,Moderado,90.0,69,2
2180,Zitella,385822791,1.0,9/10/2025,1,1.0,0,0,2.0,0,0,,1,Alto,45.0,39,1
2703,Yolanthe,901584730,0.0,9/10/2025,1,0.0,0,0,,0,0,,1,Bajo,22.0,16,0
2840,Emogene,874548026,0.0,9/10/2025,1,1.0,0,1,2.0,1,1,,2,Moderado,26.0,66,2
2241,Tilly,960904296,1.0,9/10/2025,1,0.0,0,1,2.0,2,1,,1,Bajo,47.0,46,1
2234,Domeniga,318531490,3.0,9/10/2025,1,1.0,1,1,0.0,2,1,,2,Moderado,71.0,100,2
2901,Vivie,137930856,3.0,9/10/2025,1,1.0,1,0,2.0,0,1,,1,Alto,74.0,55,2
2029,Hildy,415997967,3.0,9/10/2025,1,1.0,0,0,2.0,1,1,,1,Bajo,94.0,53,2
2673,Petrina,863524627,2.0,9/10/2025,1,1.0,0,0,2.0,3,1,,0,Bajo,50.0,46,1
2951,Lesly,447163580,0.0,9/10/2025,1,0.0,0,1,1.0,3,0,,2,Alto,29.0,55,2
2204,Arabella,809057830,0.0,9/10/2025,1,1.0,1,1,3.0,2,1,,2,Moderado,35.0,70,2
2619,Darda,611452923,3.0,9/10/2025,1,0.0,0,1,3.0,2,1,,2,Bajo,72.0,61,2
2666,Becki,948436481,3.0,9/10/2025,1,0.0,1,1,3.0,1,1,,1,Alto,76.0,59,2
2080,Velma,104045604,0.0,9/10/2025,1,1.0,0,0,2.0,2,1,,0,Bajo,19.0,31,1
2286,Happy,423082508,3.0,9/10/2025,1,1.0,1,1,3.0,3,0,,1,Moderado,79.0,93,2
2276,Diahann,221997787,2.0,9/10/2025,1,,1,0,2.0,1,0,,1,Alto,55.0,27,1
2781,Elly,979869054,0.0,9/10/2025,1,1.0,1,0,2.0,2,0,,1,Alto,30.0,43,1
2421,Dre,906499780,3.0,9/10/2025,1,0.0,1,1,3.0,2,1,,1,Alto,71.0,62,2
2839,Gene,345897800,,9/10/2025,1,1.0,0,0,0.0,0,0,,1,Alto,,41,1
2600,Martelle,558165002,0.0,9/10/2025,1,1.0,1,1,3.0,0,0,,0,Bajo,39.0,60,2
2716,Devan,339208192,0.0,9/10/2025,1,1.0,0,1,1.0,0,0,,2,Bajo,32.0,72,2
2332,Emlynn,533797609,,9/10/2025,1,0.0,0,0,2.0,2,1,,1,Bajo,,11,0
2407,Lizzie,553785058,3.0,9/10/2025,1,1.0,0,0,3.0,0,0,,0,Moderado,72.0,46,1
2124,Marie-ann,234556932,3.0,9/10/2025,1,0.0,1,1,3.0,0,0,,1,Alto,86.0,60,2
2227,Lynn,889374196,2.0,9/10/2025,1,1.0,0,1,2.0,3,1,,2,Alto,52.0,84,2
2667,Star,398325781,3.0,9/10/2025,1,1.0,1,0,3.0,1,1,,2,Alto,95.0,57,2
2033,Cathee,754810744,3.0,9/10/2025,1,0.0,1,0,3.0,1,0,,2,Bajo,78.0,35,1
2130,Corabel,151435118,1.0,9/10/2025,1,1.0,0,0,0.0,2,1,,0,Moderado,47.0,43,1
2058,Minnie,152690408,1.0,9/10/2025,1,0.0,1,1,0.0,2,1,,1,Moderado,40.0,57,2
2633,Griselda,597987150,2.0,9/10/2025,1,,0,1,0.0,1,1,,0,Alto,59.0,52,2
2067,Britta,702511092,2.0,9/10/2025,1,0.0,1,1,3.0,3,0,,2,Moderado,54.0,63,2
2811,Lavena,348983744,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,0,Moderado,93.0,56,2
2874,Deeann,557253255,,9/10/2025,1,1.0,1,1,,3,0,,1,Moderado,,83,2
2814,Rebe,835415316,1.0,9/10/2025,1,1.0,0,0,0.0,0,1,,0,Bajo,48.0,38,1
2403,Dorise,495278218,3.0,9/10/2025,1,1.0,0,0,2.0,1,0,,1,Bajo,71.0,56,2
2652,Julienne,819206521,3.0,9/10/2025,1,0.0,0,0,1.0,1,1,,1,Bajo,76.0,33,1
2556,Melly,399457517,2.0,9/10/2025,1,0.0,1,0,2.0,2,0,,0,Bajo,50.0,25,1
2825,Lethia,625422264,3.0,9/10/2025,1,0.0,0,0,3.0,3,1,,0,Moderado,61.0,26,1
2272,Frances,322295829,0.0,9/10/2025,1,1.0,0,1,,2,0,,1,Alto,36.0,76,2
2553,Tamara,438298543,3.0,9/10/2025,1,1.0,1,0,0.0,0,0,,2,Moderado,60.0,68,2
2097,Lula,796718665,2.0,9/10/2025,1,1.0,1,1,2.0,3,1,,0,Moderado,55.0,80,2
2389,Pansy,827968858,1.0,9/10/2025,1,1.0,1,1,2.0,0,0,,0,Bajo,49.0,68,2
2364,Rachele,547236997,2.0,9/10/2025,1,0.0,1,1,3.0,3,0,,1,Moderado,53.0,60,2
2797,Steffi,534584382,2.0,9/10/2025,1,1.0,0,0,1.0,0,1,,0,Alto,51.0,43,1
2107,Dionne,787086075,3.0,9/10/2025,1,1.0,1,0,0.0,0,0,,1,Alto,69.0,65,2
2295,Vittoria,858030976,1.0,9/10/2025,1,1.0,0,0,2.0,0,1,,1,Alto,43.0,36,1
2406,Harriott,575174602,0.0,9/10/2025,1,1.0,0,0,0.0,2,0,,1,Moderado,31.0,46,1
2917,Janelle,846255708,3.0,9/10/2025,1,0.0,0,0,2.0,2,0,,2,Bajo,75.0,37,1
2168,Dell,413393902,3.0,9/10/2025,1,1.0,0,1,,1,1,,0,Moderado,75.0,85,2
2977,Caroline,528640035,3.0,9/10/2025,1,1.0,1,1,0.0,0,1,,2,Moderado,72.0,95,2
2255,Bebe,771479446,0.0,9/10/2025,1,1.0,1,1,2.0,3,0,,0,Alto,36.0,71,2
2318,Jere,330840209,3.0,9/10/2025,1,1.0,0,1,2.0,2,0,,0,Bajo,62.0,84,2
2300,Joletta,947710305,0.0,9/10/2025,1,1.0,1,1,0.0,1,0,,2,Alto,37.0,80,2
2631,Corrianne,464660014,3.0,9/10/2025,1,1.0,0,1,3.0,1,0,,1,Alto,97.0,83,2
2017,Gertrude,936128505,0.0,9/10/2025,1,1.0,0,1,1.0,1,0,,1,Alto,29.0,71,2
3168,Sabina,235278826,2.0,9/10/2025,1,1.0,1,0,1.0,3,0,,2,Alto,55.0,66,2
3775,Regina,938971642,3.0,9/10/2025,1,1.0,1,1,,0,1,,1,Alto,75.0,92,2
3760,Wanda,166642812,3.0,9/10/2025,1,0.0,1,1,,2,0,,1,Bajo,77.0,75,2
3817,Bamby,505799224,0.0,9/10/2025,1,1.0,1,0,0.0,3,1,,1,Alto,35.0,50,2
4000,Sindee,192849515,3.0,9/10/2025,1,0.0,0,0,3.0,1,1,,1,Moderado,92.0,25,1
3868,Nerta,904682123,0.0,9/10/2025,1,0.0,1,1,2.0,2,0,,1,Moderado,39.0,48,1
3030,Tracey,948169280,0.0,9/10/2025,1,0.0,1,0,0.0,1,1,,2,Alto,36.0,22,1
3889,Ysabel,112017713,2.0,9/10/2025,1,,0,0,3.0,1,1,,1,Bajo,59.0,17,0
3858,Georgeta,781042700,3.0,9/10/2025,1,0.0,0,1,3.0,0,0,,2,Alto,67.0,59,2
3768,Ardelle,491453770,3.0,9/10/2025,1,0.0,0,1,1.0,3,0,,2,Bajo,78.0,75,2
3703,Sherilyn,384564837,3.0,9/10/2025,1,,0,0,3.0,2,0,,2,Moderado,82.0,34,1
3784,Carlye,815776160,,9/10/2025,1,,0,1,3.0,2,1,,2,Moderado,,41,1
3186,Clarette,635709814,,9/10/2025,1,1.0,0,1,0.0,0,0,,0,Alto,,66,2
3985,Sheilah,301645327,3.0,9/10/2025,1,0.0,1,1,3.0,0,1,,2,Bajo,87.0,60,2
3771,Tommi,211335761,1.0,9/10/2025,1,1.0,1,0,2.0,3,1,,1,Alto,48.0,48,1
3164,Cristal,454241775,3.0,9/10/2025,1,0.0,1,1,3.0,0,1,,2,Alto,68.0,60,2
3662,Faythe,977941561,0.0,9/10/2025,1,1.0,1,0,0.0,2,1,,2,Alto,31.0,50,2
3287,Aridatha,651274027,0.0,9/10/2025,1,0.0,1,0,3.0,0,0,,1,Moderado,18.0,10,0
3447,Lolly,247677726,,9/10/2025,1,,1,0,3.0,1,0,,1,Alto,,12,0
3783,Reine,643921135,3.0,9/10/2025,1,0.0,1,1,1.0,1,0,,0,Bajo,71.0,65,2
3028,Evy,533574107,2.0,9/10/2025,1,1.0,1,1,2.0,0,0,,2,Alto,50.0,83,2
3749,Maxie,980911881,0.0,9/10/2025,1,0.0,0,0,0.0,2,0,,1,Moderado,32.0,21,1
3331,Jeane,776661676,0.0,9/10/2025,1,0.0,1,0,3.0,2,0,,2,Bajo,22.0,18,0
3051,Evanne,291055002,1.0,9/10/2025,1,0.0,0,0,0.0,0,0,,2,Moderado,40.0,24,1
